63.9574 	EXP 	trialFix: autoDraw = False
63.9574 	EXP 	trialBlue: opacity = 0.0
63.9574 	EXP 	trialOrange: opacity = 1.0
63.9574 	EXP 	trialFix: autoDraw = True
64.9544 	EXP 	trialBlue: autoDraw = True
64.9544 	EXP 	trialOrange: autoDraw = True
64.9709 	EXP 	trialFix: autoDraw = False
65.9540 	EXP 	trialBlue: autoDraw = False
65.9540 	EXP 	trialOrange: autoDraw = False
65.9606 	EXP 	New trial (rep=0, index=11): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
65.9715 	EXP 	trialBlue: autoDraw = False
65.9715 	EXP 	trialOrange: autoDraw = False
65.9715 	EXP 	trialFix: autoDraw = False
65.9715 	EXP 	trialBlue: opacity = 0.0
65.9715 	EXP 	trialOrange: opacity = 1.0
65.9715 	EXP 	trialFix: autoDraw = True
66.9542 	EXP 	trialBlue: autoDraw = True
66.9542 	EXP 	trialOrange: autoDraw = True
66.9705 	EXP 	trialFix: autoDraw = False
67.9537 	EXP 	trialBlue: autoDraw = False
67.9537 	EXP 	trialOrange: autoDraw = False
67.9765 	EXP 	New trial (rep=0, index=12): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
67.9875 	EXP 	trialBlue: autoDraw = False
67.9875 	EXP 	trialOrange: autoDraw = False
67.9875 	EXP 	trialFix: autoDraw = False
67.9875 	EXP 	trialBlue: opacity = 0.0
67.9875 	EXP 	trialOrange: opacity = 1.0
67.9875 	EXP 	trialFix: autoDraw = True
68.9703 	EXP 	trialBlue: autoDraw = True
68.9703 	EXP 	trialOrange: autoDraw = True
68.9868 	EXP 	trialFix: autoDraw = False
69.9696 	EXP 	trialBlue: autoDraw = False
69.9696 	EXP 	trialOrange: autoDraw = False
69.9934 	EXP 	New trial (rep=0, index=13): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
70.0042 	EXP 	trialBlue: autoDraw = False
70.0042 	EXP 	trialOrange: autoDraw = False
70.0042 	EXP 	trialFix: autoDraw = False
70.0042 	EXP 	trialBlue: opacity = 0.0
70.0042 	EXP 	trialOrange: opacity = 1.0
70.0042 	EXP 	trialFix: autoDraw = True
70.9860 	EXP 	trialBlue: autoDraw = True
70.9860 	EXP 	trialOrange: autoDraw = True
71.0191 	EXP 	trialFix: autoDraw = False
71.9860 	EXP 	trialBlue: autoDraw = False
71.9860 	EXP 	trialOrange: autoDraw = False
72.0088 	EXP 	New trial (rep=0, index=14): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
72.0199 	EXP 	trialBlue: autoDraw = False
72.0199 	EXP 	trialOrange: autoDraw = False
72.0199 	EXP 	trialFix: autoDraw = False
72.0199 	EXP 	trialBlue: opacity = 0.0
72.0199 	EXP 	trialOrange: opacity = 1.0
72.0199 	EXP 	trialFix: autoDraw = True
73.0022 	EXP 	trialBlue: autoDraw = True
73.0022 	EXP 	trialOrange: autoDraw = True
73.0361 	EXP 	trialFix: autoDraw = False
74.0021 	EXP 	trialBlue: autoDraw = False
74.0021 	EXP 	trialOrange: autoDraw = False
74.0252 	EXP 	New trial (rep=0, index=15): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
74.0367 	EXP 	trialBlue: autoDraw = False
74.0367 	EXP 	trialOrange: autoDraw = False
74.0367 	EXP 	trialFix: autoDraw = False
74.0367 	EXP 	trialBlue: opacity = 1.0
74.0367 	EXP 	trialOrange: opacity = 0.0
74.0367 	EXP 	trialFix: autoDraw = True
75.0185 	EXP 	trialBlue: autoDraw = True
75.0185 	EXP 	trialOrange: autoDraw = True
75.0516 	EXP 	trialFix: autoDraw = False
75.4938 	EXP 	New trial (rep=0, index=16): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
75.4991 	DATA 	Keypress: space
75.5053 	EXP 	trialBlue: autoDraw = False
75.5053 	EXP 	trialOrange: autoDraw = False
75.5053 	EXP 	trialFix: autoDraw = False
75.5053 	EXP 	trialBlue: opacity = 0.0
75.5053 	EXP 	trialOrange: opacity = 1.0
75.5053 	EXP 	trialFix: autoDraw = True
76.5015 	EXP 	trialBlue: autoDraw = True
76.5015 	EXP 	trialOrange: autoDraw = True
76.5184 	EXP 	trialFix: autoDraw = False
77.5010 	EXP 	trialBlue: autoDraw = False
77.5010 	EXP 	trialOrange: autoDraw = False
77.5081 	EXP 	New trial (rep=0, index=17): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
77.5191 	EXP 	trialBlue: autoDraw = False
77.5191 	EXP 	trialOrange: autoDraw = False
77.5191 	EXP 	trialFix: autoDraw = False
77.5191 	EXP 	trialBlue: opacity = 1.0
77.5191 	EXP 	trialOrange: opacity = 0.0
77.5191 	EXP 	trialFix: autoDraw = True
78.5009 	EXP 	trialBlue: autoDraw = True
78.5009 	EXP 	trialOrange: autoDraw = True
78.5346 	EXP 	trialFix: autoDraw = False
78.9444 	EXP 	New trial (rep=0, index=18): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
78.9498 	DATA 	Keypress: space
78.9560 	EXP 	trialBlue: autoDraw = False
78.9560 	EXP 	trialOrange: autoDraw = False
78.9560 	EXP 	trialFix: autoDraw = False
78.9560 	EXP 	trialBlue: opacity = 0.0
78.9560 	EXP 	trialOrange: opacity = 1.0
78.9560 	EXP 	trialFix: autoDraw = True
79.9507 	EXP 	trialBlue: autoDraw = True
79.9507 	EXP 	trialOrange: autoDraw = True
79.9674 	EXP 	trialFix: autoDraw = False
80.9503 	EXP 	trialBlue: autoDraw = False
80.9503 	EXP 	trialOrange: autoDraw = False
80.9572 	EXP 	New trial (rep=0, index=19): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
80.9679 	EXP 	trialBlue: autoDraw = False
80.9679 	EXP 	trialOrange: autoDraw = False
80.9679 	EXP 	trialFix: autoDraw = False
80.9679 	EXP 	trialBlue: opacity = 1.0
80.9679 	EXP 	trialOrange: opacity = 0.0
80.9679 	EXP 	trialFix: autoDraw = True
81.9500 	EXP 	trialBlue: autoDraw = True
81.9500 	EXP 	trialOrange: autoDraw = True
81.9835 	EXP 	trialFix: autoDraw = False
82.3765 	EXP 	New trial (rep=0, index=20): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
82.3819 	DATA 	Keypress: space
82.3881 	EXP 	trialBlue: autoDraw = False
82.3881 	EXP 	trialOrange: autoDraw = False
82.3881 	EXP 	trialFix: autoDraw = False
82.3881 	EXP 	trialBlue: opacity = 1.0
82.3881 	EXP 	trialOrange: opacity = 0.0
82.3881 	EXP 	trialFix: autoDraw = True
83.3830 	EXP 	trialBlue: autoDraw = True
83.3830 	EXP 	trialOrange: autoDraw = True
83.3998 	EXP 	trialFix: autoDraw = False
83.9417 	EXP 	New trial (rep=0, index=21): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
83.9470 	DATA 	Keypress: space
